storyid,storytitle,sentence1,sentence2,sentence3,sentence4,sentence5
6f8a517d-2a95-4512-85ad-4734c1cad621,Changes,"Jane had been a nurse for 12 years, and liked her job.",But her real passion had always been music.,"At 36, she decided to finally pursue her dream.","She was apprehensive, but set up a business teaching music.","The change had been scary, but she was so happy she had done it."
ac1c3d04-0ec2-40f9-bcea-415fe46fcbee,Faith in God,Jen believed in God very much.,"But when she lost her whole family, her dog and her house, she cried.",She prayed to God and nothing happened.,Her heart closed day by day.,Until eventually she had lost all faith.
1772fc41-7674-4178-ac6f-d9c2dd70318a,The Mess,I met a very nice man at church.,We became friends and talked all the time on the phone.,It was turning romantic but we kept meeting in public.,He said he couldn't invite me over because of the mess.,"He was right, it was horrible but I still love him."
a0428f79-0eae-45f3-bfa2-57e4c59ef853,Funeral,Kia's teacher died from a heart attack.,She went to the funeral with the rest of her class.,"She cried during the service, but so did everyone else.","Afterwards, Kia walked up to the casket.","There, she sadly wished her teacher goodbye."
12c4af32-53eb-465a-ab18-d54faef0e487,A heart tests,Walter went to see a doctor.,He had problems with his heart.,They run some tests on him.,His heart was not in a good condition.,A doctor told him to quit smoking immediately.
ecfa79e9-5a45-4dd9-bfa9-676ee3e24e17,Breakup,Mary was tired of her relationship with her boyfriend Joe.,"She decided to leave him for another man, Alex.","Unfortunately, Alex soon started being cruel to Mary.",Mary then asked John if they could get back together again.,"John, however, told her that it was too late."
65c9a431-cd99-4696-9ef5-a8fe86412b45,Quick mover,Simone was feeling very lonely without a partner.,She decided to try online dating.,Her first date was a huge disappointment.,"On her second date, she met the love of her life.","After only 2 months, he proposed to her."
46b2bdc3-fefc-487c-a186-13d76dad944a,Keine,Keine thought he was the best at picking the winning horse.,One day he bet his entire mortgage on a horse who was sure to win.,Keine's friend Joe bet against him.,"At the third leg of the race, Keine's horse had a heart attack.","Now Joe lives in Keine's house, with Keine's ex-wife."
ade207ba-b337-4f88-b9f4-0711883dab2f,Passion Flower,"Walking through the alleyways in Venice, Maryann spotted something.",It was a passion flower.,They're her favorite type of flower.,She hasn't seen one in so long.,She plucked the flower with the intention of pressing it later.
a5071893-82c9-4aff-b535-e56ae7e7bb38,No Heartbeat,Julia was at the doctor for an ultra sound.,She had recently learned that she was pregnant and needed dating.,The doctor searched for the heart beat but found none.,He assured her that early babies have this problem often.,Julia was terrified but luckily at their next check up it was beating.
bf00d167-bc6b-484b-935a-b91249f8f18b,The Convoluted Relationship,"Charles was skeptical, but he started a relationship with Krystal.","When he broke up with her, she said she was pregnant.",After she had the baby she wouldn't share it with him.,"Next, her new boyfriend tried to start a fight with Charles.","Charles told Krystal, a relationship with you is too convoluted."
94a0e640-34fd-4c20-bd70-1da67a641877,A Scary Ultrasound,Tabitha was having an ultrasound for her pregnancy.,She was excited to see the baby but the doctor seemed concerned.,He had noticed a weird spot on the babies heart.,Unfortunately they could only wait for the baby to be born to see.,Luckily the spot ended up being nothing and the baby was healthy.
07df89cf-84c6-4ede-97a6-2390356fa834,A date,Mike was in love with Laura.,She did not know about it.,Mike was shy to ask her out.,One day he found courage and invited her for a dinner.,She agreed.
e9556e4b-8845-41bd-a350-a022801c3259,Flower Girl,Gabi had been chosen to be a flower girl for her cousin.,"Her mother was proud, and planned to buy a beautiful dress.",But Gabi fell in love with a princess costume at the mall.,"Her mother was hesitant, but Gabi insisted that was her dress.","In the end she was a hit, with everyone agreeing she was adorable."
c2c20bb6-bce6-4a56-a60b-92f69ce1ee20,Podle,Podnle Oddnle was a doctor.,He performed a successful heart bypass.,This bypass saved a young girl's life.,Her family thanked the doctor with a check.,"The check was for so much, Podnle Oddnle quit being a doctor."
4569b00f-f527-411c-abdd-ce8159d21d28,birthday party,I remember when we celebrated my 18th birthday it was so fun.,I invited all my friends and they all attended.,As i enter the stage i feel so beautiful and stunning.,They made me feel that it was my big day.,"After the party,i opened all my gifts and i love them all."
c8516fb5-16c7-496c-bb5c-1c24288edb74,Ducks Love Bread,I told Mark I would take him to feed the ducks.,He put on his shoes and grabbed his jacket.,We walked to the park with some bread for the ducks.,Mark thought it was weird that ducks eat bread.,Mark has been telling everyone how much ducks love bread.
1b6bc048-ec2d-4eef-ab53-2bf6cbabafa7,Dog Days are Over,A small dog was walking down the street.,It obviously looked hungry and tired.,"Just then, a girl pulled her car over to rescue it.","She took the small dog, lovingly, into her arms.",The dog whimpered with joy after feeling such a warm embrace.
58aaf332-0da2-44a3-a0b4-dce6687e7692,Joe and the maple syrup,"As a native of Vermont, Joe loved maple syrup.","Joe used to pour gallons of maple syrup on his pancakes, waffles, etc.","One day, Joe's brother challenged him to chug a bottle of maple syrup.",Joe accepted the challenge and chugged maple syrup until he was sick.,"Now unfortunately, Joe has lost his love for maple syrup."
8a56958b-4b73-4954-bb56-ac9d0d64ea55,Addy,Status One was a very good Black Mage player on a video game.,He was top of the leaderboards.,People were envious of him.,"His secret, of course, was adderall.","Unfortunately, the adderall was too much for his heart, and he died."
9707c24f-e047-4c64-9ea3-3ea23b143b85,The room,John bought a house earlier this year.,It was a big duplex house.,He fell in love with the kitchen.,It was very large with a lot of space.,He said it was the best room in the house.
3a09a9d3-f826-43e9-99c0-afd80838012f,Hidden Box,Jen bought a new house.,"When she moved, she began to arrange and furnish.","On the ceiling, she found a locked black box.",She broke the lock and opened it.,"There were some love letters from 19th century, there."
f6ef92a4-033d-4bee-adb3-86e6b7d9dd04,My new Keurig,I bought the updated Keurig.,It can now make a large carafe of coffee.,It is a cool new update.,It came with some free samples.,I love the coffee.
514884b9-d38d-4062-a205-b7a01a4f3079,Dreams,Carlos was taught by his father how to play basketball.,Carlos love for basketball started then.,Carlo wanted to be in the NBA so he played in high school.,Carlos got a scholarship to USC after playing good in high school.,"After playing good in USC, Carlos got drafted by the LA Lakers."
3f129340-2ec6-4a74-9ed6-c12e087cf4fa,Sherry the Veterinarian,Sherry loved animals.,She cared for every pet she had as a child.,When Sherry got older she turned her love for animals into a career.,She went to veterinarian school and earned her DVM degree.,Now she happily and passionately cares for animals for a living.
425a27e1-6b24-438c-8600-b2bbf103b098,Please come...,"During university, there was a guy that I really liked.","At the end of the year, my friends decided to take a beach trip.",I asked if he could be invited and he was.,I was happy and hoping that we would bond and start a relationship.,Instead during the trip he was bummed because he missed his ex.
a7aa1b04-e03f-4da8-9551-a95cf05b9a71,Follow The Breakfast Burrito,Michelle always bought a breakfast burrito every morning.,"Yesterday she was late for work, but stopped for her burrito anyway.",A man named Julio flirted with her inside the restaurant.,"They went on a date, fell in love and got married.","After marrying Julio, Michelle stopped buying breakfast burritos."
b1aa6b80-adb7-4589-8a95-7a7abcdf17f7,Talent Show,I love to sing.,Tomorrow I will audition my singing in a talent show.,I'm very nervous about going on stage.,My friends are rooting for me.,"Finally I got to sing, and I ended up winning the contest."
eca2c578-6a2b-4662-b6b4-55b0cbe9e553,Kizzy,Last week I got a new dog.,We had a little trouble potty training in the beginning.,I had to learn a lot of his patterns.,Eventually he learned to love and trust me.,Now we are best friends with great communication.
758bf913-3afe-477f-bbf9-09845f4afb6b,Lost Money,Tom didn't trust the banks.,He kept most of his money in cash.,He would bury it out in his yard.,One day Tom had a heart attack and died.,Everyone dug up his yard looking for money.
916d7063-a1fe-48da-982a-5f8e9b41ce62,Race,It was race day and Sambal Slamlble got into his car.,He looked over to his opponent Sorbol Smoalbol.,Smoalbal smiled back at him and lined up at the starting point.,"They both revved their engines, but he starting signal never came.","The race commencer had a heart attack, canceling the race."
48ac03ab-ee7d-44dd-83dc-936cc7a143a1,The Forest,"I love to walk through the forest, and try to daily.","Today, when I walked through the forest I found tons of mushrooms.",All of the mushrooms were in little circles.,The circles were formed by where the spores had landed.,The mushrooms that had grown were even edible.
6f3e295d-ef1e-4d3f-a29b-6dd2910145b7,Wasp nest,Pamela had left her window opened that morning.,When she came home she saw a wasp nest in the corner of the room.,"Panicked, she picked a broom.","With fear in her heart, she poked at the nest.",It fell and wasps came out sending Pamela in screams to the kitchen.
a1ce86c2-b552-4d12-a9e7-2fe7a6e5760d,Better Safe Than Sorry,"When I developed chest pain, I thought it was from a heavy lunch.",I made a few more entries on my computer and waited for it to pass.,"Instead, I began to feel breathless as the pain moved to my shoulder.",I felt silly but called 911 and took an aspirin tablet while I waited.,"I later learned it was a heart attack, and my prompt action saved me."
